URL,Status
https://www.nytimes.com/athletic/contact-us/,200
https://www.nytimes.com/athletic/5807594/2024/10/01/spurs-chris-paul-gregg-popovich-relationship/,200
https://www.nytimes.com/athletic/about/,200
https://www.nytimes.com/athletic/rss/nba/,200
https://www.nytimes.com/athletic/formula-1/,200
https://www.nytimes.com/subscription/athletic?source=athletic&onboarded=false&redirect_uri=https%3A%2F%2Fwww.nytimes.com%2Fathletic%2Fwelcome2%2F%3Fredirect%3Dhttps%253A%252F%252Fwww.nytimes.com%252Fathletic%252Fnba%252F,200
https://www.nytimes.com/athletic/nba/team/cavaliers/,200
https://www.nytimes.com/athletic/location/cleveland/,200
https://www.nytimes.com/athletic/sports-betting/,200
https://www.nytimes.com/athletic/football/efl-championship/,200
https://www.nytimes.com/athletic/football/womens-euros/,200
https://www.nytimes.com/athletic/college-sports/,200
https://www.nytimes.com/athletic/football/serie-a/,200
https://www.nytimes.com/athletic/newsletters/full-time/,200
https://www.nytimes.com/athletic/nba/team/lakers/,200
https://www.nytimes.com/athletic/location/dfw/,200
https://www.nytimes.com/athletic/location/jacksonville/,200
https://www.nytimes.com/athletic/tickets/,200
https://www.nytimes.com/athletic/location/baltimore/,200
https://www.nytimes.com/athletic/nba/team/clippers/,200
https://www.nytimes.com/athletic/5812945/2024/10/03/karl-anthony-towns-knicks-celtics/,200
https://www.nytimes.com/athletic/fantasy/baseball/,200
https://www.nytimes.com/athletic/nascar/,200
https://www.nytimes.com/athletic/location/indiana/,200
https://www.nytimes.com/athletic/nba/team/celtics/,200
https://www.nytimes.com/athletic/5813735/2024/10/04/stephen-curry-warriors-media-day-behind-scenes/,200
https://www.nytimes.com/athletic/forgot-password2/,200
https://www.nytimes.com/athletic/nba/team/sac-kings/,200
https://www.nytimes.com/athletic/nba/team/bucks/,200
https://www.nytimes.com/athletic/nba/team/grizzlies/,200
https://www.nytimes.com/athletic/nba/teams/,200
https://www.nytimes.com/athletic/olympics/,200
https://www.nytimes.com/athletic/fantasy/hockey/,200
https://www.nytimes.com/athletic/5813572/2024/10/03/karl-anthony-towns-tom-thibodeau-knicks-trade-roster/,200
https://www.nytimes.com/athletic/sports-memorabilia-and-collectibles/,200
https://www.nytimes.com/athletic/womens-hockey/,200
https://www.nytimes.com/athletic/location/neworleans/,200
https://www.nytimes.com/athletic/nba/team/nuggets/,200
https://www.nytimes.com/athletic/podcasts/nba/,200
https://www.nytimes.com/athletic/nba/team/suns/,200
https://www.nytimes.com/athletic/location/stlouis/,200
https://www.nytimes.com/athletic/5819151/2024/10/05/celtics-preseason-nuggests-payton-pritchard/,200
https://www.nytimes.com/athletic/nba/schedule/,200
https://www.nytimes.com/athletic/location/philly/,200
https://www.nytimes.com/athletic/nba/team/pistons/,200
https://www.nytimes.com/athletic/sports-betting/odds/,200
https://www.nytimes.com/athletic/5818432/2024/10/04/nba-playoff-seeding-dikembe-mutombo-the-bounce/,200
https://www.nytimes.com/athletic/location/toronto/,200
https://www.nytimes.com/athletic/football/fa-cup/,200
https://www.nytimes.com/athletic/podcasts/,200
https://www.nytimes.com/athletic/5807902/2024/10/01/lakers-jj-redick-training-camp/,200
https://www.nytimes.com/athletic/location/vegas/,200
https://www.nytimes.com/athletic/nba/team/warriors/,200
https://www.nytimes.com/athletic/nba/team/rockets/,200
https://www.nytimes.com/athletic/location/winnipeg/,200
https://www.nytimes.com/athletic/football/champions-league/,200
https://www.nytimes.com/athletic/nba/team/thunder/,200
https://www.nytimes.com/athletic/nba/team/spurs/,200
https://www.nytimes.com/athletic/nba/team/hawks/,200
https://www.nytimes.com/athletic/football/efl-league-cup/,200
https://www.nytimes.com/athletic/nba/team/knicks/,200
https://www.nytimes.com/athletic/5808675/2024/10/02/russell-westbrook-denver-nuggets-chemistry/,200
https://www.nytimes.com/athletic/football/europa-league/,200
https://www.nytimes.com/athletic/5819849/2024/10/05/la-lakers-bronny-james-nba-preseason-takeaways/,200
https://www.nytimes.com/athletic/location/calgary/,200
https://www.nytimes.com/athletic/5795353/2024/09/30/2024-nba-team-position-rankings-projecting-all-30-teams-depth-charts/,200
https://www.nytimes.com/athletic/fantasy/football/,200
https://www.nytimes.com/athletic/nba/team/mavericks/,200
https://www.nytimes.com/athletic/location/sanantonio/,200
https://www.nytimes.com/athletic/location/buffalo/,200
https://www.nytimes.com/athletic/location/orlando/,200
https://www.nytimes.com/athletic/location/atlanta/,200
https://www.nytimes.com/athletic/location/kc/,200
https://www.nytimes.com/athletic/5811692/2024/10/02/steph-curry-warriors-shooting-guard-nba/,200
https://www.nytimes.com/athletic/nba/team/timberwolves/,200
https://www.nytimes.com/athletic/location/carolina/,200
https://www.nytimes.com/athletic/location/sacramento/,200
https://www.nytimes.com/athletic/football/womens-football/,200
https://www.nytimes.com/athletic/nba/team/wizards/,200
https://www.nytimes.com/athletic/location/oklahoma/,200
https://www.nytimes.com/athletic/ink/,200
https://www.nytimes.com/athletic/womens-college-basketball/,200
https://www.nytimes.com/athletic/location/memphis/,200
https://www.nytimes.com/athletic/newsletters/the-bounce/,200
https://www.nytimes.com/athletic/top-sports-news/,200
https://www.nytimes.com/athletic/5807033/2024/10/01/dikembe-mutombo-legacy-david-aldridge/,200
https://www.nytimes.com/athletic/football/copa-america/,200
https://www.nytimes.com/athletic/mma/,200
https://www.nytimes.com/2024/08/14/style/can-i-tell-my-sister-that-her-estranged-son-is-a-new-father.html,403
https://www.nytimes.com/athletic/location/chicago/,200
https://www.nytimes.com/athletic/5806123/2024/10/03/nba-win-projections-nuggets-grizzlies-clippers/,200
https://www.nytimes.com/athletic/football/la-liga/,200
https://www.nytimes.com/column/social-qs?page=9,200
https://www.nytimes.com/column/social-qs?page=4,200
https://www.nytimes.com/athletic/newsletters/until-saturday/,200
https://www.nytimes.com/2024/10/02/style/adult-children-relationships-intervention.html,403
https://www.nytimes.com/column/social-qs?page=10,200
https://www.nytimes.com/2024/09/11/style/parenting-advice-unsolicited.html,403
https://www.nytimes.com/column/social-qs?page=3,200
https://www.nytimes.com/column/social-qs?page=8,200
https://www.nytimes.com/2024/07/31/style/family-bequests.html,403
https://www.nytimes.com/column/social-qs?page=6,200
https://www.nytimes.com/athletic/code-of-conduct/,200
https://www.nytimes.com/column/social-qs?page=5,200
https://www.nytimes.com/2024/08/28/style/past-relationships-red-flags.html,403
https://www.nytimes.com/athletic/news/,200
https://www.nytimes.com/2024/09/04/style/age-gap-relationships.html,403
https://www.nytimes.com/athletic/location/utah/,200
https://www.nytimes.com/2024/08/07/style/children-melatonin-parental-permission.html,403
https://www.nytimes.com/column/social-qs?page=7,200
https://www.nytimes.com/2024/09/18/style/coming-out-family-members-support.html,403
https://www.nytimes.com/2024/09/25/style/parents-finances-inheritance.html,403
https://www.nytimes.com/2024/08/21/style/nose-job-discussion-child.html,403
https://www.nytimes.com/column/social-qs?page=2,200
https://www.nytimes.com/2024/07/27/opinion/jd-vance-cat-ladies.html,403
https://www.nytimes.com/athletic/nba/odds/,200
https://www.nytimes.com/athletic/location/montreal/,200
https://www.nytimes.com/2024/08/17/opinion/election-dnc-convention.html,403
https://www.nytimes.com/2018/02/03/opinion/sunday/this-is-why-uma-thurman-is-angry.html,403
https://www.nytimes.com/2024/08/23/opinion/kamala-harris-speech.html,403
